agent_id,timestamp,rsi,sma,close,momentum,trade_amount,profit,return_pct,balance_after,strategy
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-24 04:30:00,29.247252322714505,0.2495857142857142,0.2481,-0.0023,9.9916,0.004,0.0403,99.9203,RSI sobrevendido + reversão (reversal)
1225515f-2207-4a10-9207-6b6234655360,2026-04-24 04:30:00,29.247252322714505,0.2495857142857142,0.2481,-0.0023,9.9916,0.004,0.0403,99.9203,RSI sobrevendido + reversão (reversal)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-24 04:30:00,29.247252322714505,0.2495857142857142,0.2481,-0.0023,9.9916,0.004,0.0403,99.9203,RSI sobrevendido + reversão (reversal)
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-24 04:30:00,29.247252322714505,0.2495857142857142,0.2481,-0.0023,9.9916,0.004,0.0403,99.9203,RSI sobrevendido + reversão (reversal)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-25 07:00:00,43.42630412431445,0.2514647058823529,0.2509,-0.0002999999999999,9.9892,0.0159,0.1594,99.9082,Supertrend sell (trend)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 15:00:00,42.335133701824205,0.2507111111111111,0.2496,-0.0005,9.9908,0.024,0.2404,99.9322,Supertrend sell (trend)
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-24 15:00:00,36.155176621999935,0.2506214285714286,0.2496,-0.0015,9.9896,0.024,0.2404,99.9203,Supertrend sell (trend)
1225515f-2207-4a10-9207-6b6234655360,2026-04-24 15:00:00,36.155176621999935,0.2506214285714286,0.2496,-0.0015,9.9896,0.024,0.2404,99.9203,Supertrend sell (trend)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-24 15:00:00,36.155176621999935,0.2506214285714286,0.2496,-0.0015,9.9896,0.024,0.2404,99.9203,Supertrend sell (trend)
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-24 15:00:00,36.155176621999935,0.2506214285714286,0.2496,-0.0015,9.9896,0.024,0.2404,99.9203,Supertrend sell (trend)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 05:30:00,29.88091771017621,0.2492842105263157,0.2478,-0.003,9.9912,0.0282,0.2825,99.9405,RSI sobrevendido + reversão (reversal)
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-24 05:30:00,25.406568544203893,0.2487785714285714,0.2478,-0.0023999999999999,9.992,0.0282,0.2825,99.9485,RSI sobrevendido + reversão (reversal)
1225515f-2207-4a10-9207-6b6234655360,2026-04-24 05:30:00,25.406568544203893,0.2487785714285714,0.2478,-0.0023999999999999,9.992,0.0282,0.2825,99.9485,RSI sobrevendido + reversão (reversal)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-24 05:30:00,25.406568544203893,0.2487785714285714,0.2478,-0.0023999999999999,9.992,0.0282,0.2825,99.9485,RSI sobrevendido + reversão (reversal)
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-24 05:30:00,25.406568544203893,0.2487785714285714,0.2478,-0.0023999999999999,9.992,0.0282,0.2825,99.9485,RSI sobrevendido + reversão (reversal)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 23:15:00,34.878474361297975,0.25126,0.2502,-0.0015,9.994,0.004,0.04,99.9445,Supertrend sell (trend)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 06:45:00,40.69462142271048,0.2490095238095238,0.2488,-0.0027,9.9944,0.004,0.0402,99.9485,Supertrend sell (trend)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 08:00:00,44.38064118684846,0.2486318181818181,0.2487,-0.0013999999999999,9.9949,0.0482,0.4825,99.9967,Trend following com EMA 21/55 (trend)
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-25 16:00:00,16.315607711983844,0.2513785714285714,0.2501,-0.0015999999999999,9.9876,0.004,0.04,99.8802,RSI sobrevendido + reversão (reversal)
1225515f-2207-4a10-9207-6b6234655360,2026-04-25 16:00:00,16.315607711983844,0.2513785714285714,0.2501,-0.0015999999999999,9.9876,0.004,0.04,99.8802,RSI sobrevendido + reversão (reversal)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-25 16:00:00,16.315607711983844,0.2513785714285714,0.2501,-0.0015999999999999,9.9876,0.004,0.04,99.8802,RSI sobrevendido + reversão (reversal)
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-25 16:00:00,16.315607711983844,0.2513785714285714,0.2501,-0.0015999999999999,9.9876,0.004,0.04,99.8802,RSI sobrevendido + reversão (reversal)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 04:30:00,40.90295971044892,0.2498521739130434,0.2481,-0.0007,9.9948,0.004,0.0403,99.9525,Supertrend sell (trend)
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-24 04:30:00,29.247252322714505,0.2495857142857142,0.2481,-0.0023,9.988,0.004,0.0403,99.8842,RSI sobrevendido + reversão (reversal)
1225515f-2207-4a10-9207-6b6234655360,2026-04-24 04:30:00,29.247252322714505,0.2495857142857142,0.2481,-0.0023,9.988,0.004,0.0403,99.8842,RSI sobrevendido + reversão (reversal)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-24 04:30:00,29.247252322714505,0.2495857142857142,0.2481,-0.0023,9.988,0.004,0.0403,99.8842,RSI sobrevendido + reversão (reversal)
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-24 04:30:00,29.247252322714505,0.2495857142857142,0.2481,-0.0023,9.988,0.004,0.0403,99.8842,RSI sobrevendido + reversão (reversal)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 20:15:00,47.26559298964899,0.2513541666666666,0.2509,0.0,9.9953,0.0319,0.3189,99.9844,Trend following com EMA 21/55 (trend)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 04:15:00,39.757397818367394,0.24988,0.248,-0.0014,9.9984,0.004,0.0403,99.9884,Supertrend sell (trend)
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-24 04:15:00,26.464857967588102,0.2497785714285714,0.248,-0.0028,9.9884,0.004,0.0403,99.8883,RSI sobrevendido + reversão (reversal)
1225515f-2207-4a10-9207-6b6234655360,2026-04-24 04:15:00,26.464857967588102,0.2497785714285714,0.248,-0.0028,9.9884,0.004,0.0403,99.8883,RSI sobrevendido + reversão (reversal)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-24 04:15:00,26.464857967588102,0.2497785714285714,0.248,-0.0028,9.9884,0.004,0.0403,99.8883,RSI sobrevendido + reversão (reversal)
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-24 04:15:00,26.464857967588102,0.2497785714285714,0.248,-0.0028,9.9884,0.004,0.0403,99.8883,RSI sobrevendido + reversão (reversal)
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-25 00:45:00,22.070043225006746,0.2504714285714285,0.25,-0.0015999999999999,9.9888,0.024,0.24,99.9122,RSI sobrevendido + reversão (reversal)
1225515f-2207-4a10-9207-6b6234655360,2026-04-25 00:45:00,22.070043225006746,0.2504714285714285,0.25,-0.0015999999999999,9.9888,0.024,0.24,99.9122,RSI sobrevendido + reversão (reversal)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-25 00:45:00,22.070043225006746,0.2504714285714285,0.25,-0.0015999999999999,9.9888,0.024,0.24,99.9122,RSI sobrevendido + reversão (reversal)
